MASS ABSORBTION COEFFICIENTS

Comments:

Each elements data starts with a line including the word "BEGIN" folllowed
by (in order):
	Element's name
	Chemical symbol
	Z - atomic number
	A - Atomic weight
	Density (in gr/cm^3)

Following the opening line the data is written as pairs of numbers.  The first
entry of the pair is photon energy (in keV) and the second is mass absorbtion
coefficient (in cm^2/gr).  The elements data ends with the word "END".  Blank
lines and comments are allowed.

begin	Vacuum		_V	 0	  1e-18		 1e-18

	  1e-3		    1e-18
	  1e0		    1e-18
	  1e3		    1e-18

end

begin	Hydrogen	H	 1	  1.008		 0.00008375

	  2.682		 2309.

	  2.682		 2454.
	  2.804		 2210.
	  2.932		 1992.

	  2.932		 2078.
	  3.000		 1972.
	  5.000		  575.9
	 10.000		  101.1
	 10.535		   88.58

	 10.535		  223.4
	 11.225		  196.4
	 11.959		  160.0

	 11.959		  219.1
	 12.239		  207.9
	 12.527		  196.1

	 12.527		  226.2
	 15.000		  144.0
	 20.000		   68.35
	 30.000		   23.67
	 50.000		    6.206
	 71.676		    2.464

	 71.676		   10.73
	 80.000		    8.069
	100.000		    4.587

end

begin	Osmium		Os	76	190.2		22.57

	  1.000		 4032.
	  1.500		 1801.
	  1.960		 1023.

	  1.960		 2003.
	  2.000		 2218.
	  2.031		 2622.

	  2.031		 2864.
	  2.234		 2852.
	  2.457		 2546.

	  2.457		 2948.
	  2.619		 2524.
	  2.792		 2161.

	  2.792		 2296.
	  3.000		 1938.
	  3.049		 1869.

	  3.049		 1949.
	  4.000		 1023.
	  5.000		  593.6
	 10.000		  104.5
	 10.871		   84.58

	 10.871		  212.1
	 11.603		  186.0
	 12.385		  150.3

	 12.385		  206.0
	 12.673		  195.6
	 12.968		  184.6

	 12.968		  212.9
	 15.000		  147.8
	 20.000		   70.39
	 30.000		   24.43
	 50.000		    6.414
	 73.871		    2.360

	 73.871		   10.16
	 80.000		    8.290
	100.000		    4.696

end

begin	Iridium		Ir	77	192.2		22.42

	  1.000		 4243.
	  1.500		 1898.
	  2.040		  988.2

	  2.040		 1066.
	  2.078		 1492.
	  2.116		 2478.

	  2.116		 2608.
	  2.323		 2621.
	  2.551		 2424.

	  2.551		 2800.
	  2.724		 2393.
	  2.909		 2041.

	  2.909		 2166.
	  3.000		 2011.
	  3.174		 1767.

	  3.174		 1843.
	  4.000		 1063.
	  5.000		  617.8
	 10.000		  109.0
	 11.215		   81.55

	 11.215		  203.8
	 11.993		  170.2
	 12.824		  142.6

	 12.824		  195.9
	 13.118		  193.3
	 13.419		  175.6

	 13.419		  202.5
	 15.000		  153.0
	 20.000		   73.17
	 30.000		   25.46
	 50.000		    6.693
	 76.111		    2.284

	 76.111		    9.728
	 80.000		    8.585
	100.000		    4.855

end

begin	Platinum	Pt	78	195.1		21.45

	  1.000		 4433.
	  1.500		 1986.
	  2.000		 1081.
	  2.122		  950.0

	  2.122		 1034.
	  2.161		 1431.
	  2.202		 2341.

	  2.202		 2487.
	  2.414		 2512.
	  2.645		 2307.

	  2.645		 2663.
	  3.000		 1965.
	  3.026		 1923.

	  3.026		 2041.
	  3.158		 1844.
	  3.296		 1671.

	  3.296		 1742.
	  4.000		 1100.
	  5.000		  640.2
	 10.000		  113.2
	 11.564		   78.44

	 11.564		  194.6
	 12.389		  161.8
	 13.273		  134.9

	 13.273		  185.3
	 13.573		  184.8
	 13.880		  166.6

	 13.880		  192.1
	 15.000		  157.8
	 20.000		   75.74
	 30.000		   26.41
	 50.000		    6.954
	 78.395		    2.203

	 78.395		    9.301
	 80.000		    8.731
	100.000		    4.993

end

begin	Gold		Au	79	197.0		19.32

	  1.000		 4652.
	  1.500		 2089.
	  2.000		 1137.
	  2.206		  918.7

	  2.206		  997.1
	  2.248		 1386.
	  2.291		 2258.

	  2.291		 2389.
	  2.507		 2380.
	  2.743		 2203.

	  2.743		 2541.
	  3.000		 2049.
	  3.148		 1822.

	  3.148		 1933.
	  3.283		 1748.
	  3.425		 1585.

	  3.425		 1652.
	  4.000		 1144.
	  5.000		  666.1
	 10.000		  118.1
	 11.919		   75.82

	 11.919		  187.0
	 12.794		  154.6
	 13.734		  128.3

	 13.734		  176.4
	 14.040		  176.6
	 14.353		  158.8

	 14.353		  183.0
	 15.000		  163.7
	 20.000		   78.83
	 30.000		   27.52
	 50.000		    7.256
	 80.000		    2.185
	 80.725		    2.137

	 80.725		    8.904
	100.000		    5.158

end

begin	Mercury		Hg	80	200.6		13.55

	  1.000		 4830.
	  1.500		 2174.
	  2.000		 1184.
	  2.295		  877.3

	  2.295		  992.5
	  2.339		 1407.
	  2.385		 2151.

	  2.385		 2316.
	  2.606		 2257.
	  2.847		 2080.

	  2.847		 2400.
	  3.000		 2117.
	  3.278		 1704.

	  3.278		 1808.
	  3.417		 1638.
	  3.562		 1486.

	  3.562		 1649.
	  4.000		 1179.
	  5.000		  686.9
	 10.000		  122.1
	 12.284		   72.66

	 12.284		  178.0
	 13.211		  146.4
	 14.209		  120.9

	 14.209		  166.3
	 14.521		  167.4
	 14.839		  150.1

	 14.839		  172.8
	 15.000		  168.1
	 20.000		   81.23
	 30.000		   28.41
	 50.000		    7.504
	 80.000		    2.259
	 83.102		    2.055

	 83.102		    8.464
	100.000		    5.279

end

begin	Thallium	Tl	81	204.4		11.72

	  1.000		 5008.
	  1.500		 2259.
	  2.000		 1231.
	  2.389		  835.2

	  2.389		 1136.
	  2.437		 1582.
	  2.485		 2049.

	  2.485		 2364.
	  2.711		 2207.
	  2.957		 1958.

	  2.957		 2267.
	  3.000		 2188.
	  3.416		 1591.

	  3.416		 1687.
	  3.557		 1530.
	  3.704		 1392.

	  3.704		 1452.
	  4.000		 1212.
	  5.000		  706.8
	 10.000		  126.0
	 12.658		   69.57

	 12.658		  169.3
	 13.640		  147.3
	 14.698		  113.9

	 14.698		  157.2
	 15.000		  149.7
	 15.347		  141.6

	 15.347		  163.2
	 20.000		   83.61
	 30.000		   29.29
	 50.000		    7.751
	 80.000		    2.332
	 85.530		    1.976

	 85.530		    8.046
	100.000		    5.398

end

begin	Lead		Pb	82	207.2		11.35

	  1.000		 5210.
	  1.500		 2356.
	  2.000		 1285.
	  2.484		  800.6

	  2.484		 1397.
	  2.534		 1726.
	  2.586		 1944.

	  2.586		 2458.
	  3.000		 1965.
	  3.066		 1857.

	  3.066		 2146.
	  3.301		 1796.
	  3.554		 1496.

	  3.554		 1585.
	  3.699		 1442.
	  3.851		 1311.

	  3.851		 1368.
	  4.000		 1251.
	  5.000		  730.4
	 10.000		  130.6
	 13.035		   67.01

	 13.035		  162.1
	 15.000		  111.6
	 15.200		  107.8

	 15.200		  148.5
	 15.527		  141.6
	 15.861		  134.4

	 15.861		  154.8
	 20.000		   86.36
	 30.000		   30.32
	 50.000		    8.041
	 80.000		    2.419
	 88.005		    1.910

	 88.005		    7.683
	100.000		    5.549

end

begin	Bismuth		Bi	83	209.0		 9.747

	  1.000		 5441.
	  1.500		 2468.
	  2.000		 1348.
	  2.580		  772.4

	  2.580		 1777.
	  2.633		 1850.
	  2.688		 1852.

	  2.688		 2576.
	  3.000		 2053.
	  3.177		 1774.

	  3.177		 2048.
	  3.427		 1707.
	  3.696		 1415.

	  3.696		 1498.
	  3.845		 1366.
	  3.999		 1243.

	  3.999		 1297.
	  5.000		  758.0
	 10.000		  136.0
	 13.419		   64.91

	 13.419		  156.0
	 15.000		  116.0
	 15.711		  102.7

	 15.711		  141.6
	 16.046		  135.1
	 16.388		  128.2

	 16.388		  147.8
	 20.000		   89.52
	 30.000		   31.52
	 50.000		    8.379
	 80.000		    2.522
	 90.526		    1.856

	 90.526		    7.380
	100.000		    5.739

end
